Date,Employee,Attendance,Status,Late_Minutes,Fine
2024-08-02,Person_56,09:03-16:47,DANGER,3,50
2024-08-02,Person_57,09:13-16:33,DANGER,13,50
2024-08-02,Person_61,09:10-16:55,DANGER,10,50
2024-08-02,Person_64,09:06-17:06,DANGER,6,50
2024-08-02,Person_65,09:05-16:59,DANGER,5,50
2024-08-02,Person_66,09:19-17:07,DANGER,19,100
2024-08-02,Person_70,09:17-16:48,DANGER,17,100
2024-08-02,Person_74,09:05-17:27,DANGER,5,50
2024-08-02,Person_75,09:06-16:48,DANGER,6,50
2024-08-02,Person_77,09:14-16:55,DANGER,14,50
2024-08-02,Person_78,09:01-17:03,DANGER,1,50
2024-08-02,Person_83,09:14-17:04,DANGER,14,50
2024-08-02,Person_84,09:17-16:59,DANGER,17,100
2024-08-02,Person_87,09:07-16:38,DANGER,7,50
2024-08-02,Person_88,09:14-16:57,DANGER,14,50
2024-08-02,Person_91,09:02-17:05,DANGER,2,50
2024-08-02,Person_92,09:14-17:12,DANGER,14,50
2024-08-02,Person_95,09:06-16:55,DANGER,6,50
2024-08-02,Person_96,09:05-17:03,DANGER,5,50
2024-08-02,Person_97,09:06-17:01,DANGER,6,50
2024-08-02,Person_98,09:12-17:07,DANGER,12,50
2024-08-03,Person_2,09:07-16:45,DANGER,7,50
2024-08-03,Person_3,09:05-17:13,DANGER,5,50
2024-08-03,Person_7,09:14-16:37,DANGER,14,50
2024-08-03,Person_8,09:21-17:05,DANGER,21,100
2024-08-03,Person_10,09:10-17:03,DANGER,10,50
2024-08-03,Person_12,09:14-17:09,DANGER,14,50
2024-08-03,Person_13,09:17-16:45,DANGER,17,100
2024-08-03,Person_16,09:16-16:38,DANGER,16,100
2024-08-03,Person_17,09:02-17:10,DANGER,2,50
2024-08-03,Person_19,09:10-16:58,DANGER,10,50
2024-08-03,Person_20,09:01-17:00,DANGER,1,50
2024-08-03,Person_21,09:11-16:59,DANGER,11,50
2024-08-03,Person_22,09:15-17:17,DANGER,15,50
2024-08-03,Person_24,09:02-17:16,DANGER,2,50
2024-08-03,Person_25,09:14-17:15,DANGER,14,50
2024-08-03,Person_26,09:19-16:50,DANGER,19,100
2024-08-03,Person_28,09:03-17:05,DANGER,3,50
2024-08-03,Person_29,09:05-17:18,DANGER,5,50
2024-08-03,Person_30,09:32-17:20,DANGER,32,200
2024-08-03,Person_33,09:06-16:50,DANGER,6,50
2024-08-03,Person_35,09:14-16:52,DANGER,14,50
2024-08-03,Person_39,09:15-16:50,DANGER,15,50
2024-08-03,Person_44,09:10-16:57,DANGER,10,50
2024-08-03,Person_47,09:09-17:10,DANGER,9,50
2024-08-03,Person_48,09:15-17:22,DANGER,15,50
2024-08-03,Person_52,09:05-16:57,DANGER,5,50
2024-08-03,Person_53,09:22-17:00,DANGER,22,100
2024-08-03,Person_57,09:22-16:49,DANGER,22,100
2024-08-03,Person_61,09:05-16:52,DANGER,5,50
2024-08-03,Person_64,09:11-16:57,DANGER,11,50
2024-08-03,Person_65,09:09-16:56,DANGER,9,50
2024-08-03,Person_66,09:04-17:01,DANGER,4,50
2024-08-03,Person_69,09:05-16:58,DANGER,5,50
2024-08-03,Person_70,09:12-16:56,DANGER,12,50
2024-08-03,Person_73,09:06-17:21,DANGER,6,50
2024-08-03,Person_74,09:13-17:04,DANGER,13,50
2024-08-03,Person_75,09:11-16:54,DANGER,11,50
2024-08-03,Person_77,09:12-17:12,DANGER,12,50
2024-08-03,Person_79,09:06-17:08,DANGER,6,50
2024-08-03,Person_82,09:04-16:45,DANGER,4,50
2024-08-03,Person_83,09:04-17:10,DANGER,4,50
2024-08-03,Person_84,09:18-16:54,DANGER,18,100
2024-08-03,Person_86,09:21-17:11,DANGER,21,100
2024-08-03,Person_87,09:07-16:48,DANGER,7,50
2024-08-03,Person_88,09:13-16:53,DANGER,13,50
2024-08-03,Person_91,09:11-17:06,DANGER,11,50
2024-08-03,Person_92,09:09-17:18,DANGER,9,50
2024-08-03,Person_94,09:05-16:34,DANGER,5,50
2024-08-03,Person_97,09:14-17:17,DANGER,14,50
2024-08-03,Person_99,09:03-16:59,DANGER,3,50
2024-08-04,Person_2,09:14-16:44,DANGER,14,50
2024-08-04,Person_3,09:13-17:00,DANGER,13,50
2024-08-04,Person_4,09:24-17:07,DANGER,24,100
2024-08-04,Person_11,09:09-17:03,DANGER,9,50
2024-08-04,Person_12,09:06-17:32,DANGER,6,50
2024-08-04,Person_13,09:13-16:50,DANGER,13,50
2024-08-04,Person_16,09:04-17:15,DANGER,4,50
2024-08-04,Person_20,09:15-16:52,DANGER,15,50
2024-08-04,Person_22,09:14-16:58,DANGER,14,50
2024-08-04,Person_23,09:02-17:03,DANGER,2,50
2024-08-04,Person_24,09:07-17:02,DANGER,7,50
2024-08-04,Person_25,09:12-16:43,DANGER,12,50
2024-08-04,Person_26,09:06-16:52,DANGER,6,50
2024-08-04,Person_30,09:22-17:17,DANGER,22,100
2024-08-04,Person_35,09:15-17:13,DANGER,15,50
2024-08-04,Person_38,09:16-16:49,DANGER,16,100
2024-08-04,Person_39,09:09-16:57,DANGER,9,50
2024-08-04,Person_43,09:20-17:11,DANGER,20,100
2024-08-04,Person_44,09:17-16:55,DANGER,17,100
2024-08-04,Person_46,09:03-16:50,DANGER,3,50
2024-08-04,Person_47,09:15-16:59,DANGER,15,50
2024-08-04,Person_48,09:14-16:46,DANGER,14,50
2024-08-04,Person_51,09:08-16:45,DANGER,8,50
2024-08-04,Person_52,09:10-16:52,DANGER,10,50
2024-08-04,Person_53,09:11-17:12,DANGER,11,50
2024-08-04,Person_56,09:24-16:49,DANGER,24,100
2024-08-04,Person_57,09:16-17:04,DANGER,16,100
2024-08-04,Person_58,09:01-16:41,DANGER,1,50
2024-08-04,Person_59,09:06-17:06,DANGER,6,50
2024-08-04,Person_61,09:10-16:56,DANGER,10,50
2024-08-04,Person_64,09:10-16:54,DANGER,10,50
2024-08-04,Person_65,09:08-17:02,DANGER,8,50
2024-08-04,Person_66,09:15-16:59,DANGER,15,50
2024-08-04,Person_69,09:15-16:51,DANGER,15,50
2024-08-04,Person_70,09:10-17:12,DANGER,10,50
2024-08-04,Person_75,09:07-16:50,DANGER,7,50
2024-08-04,Person_78,09:03-17:06,DANGER,3,50
2024-08-04,Person_79,09:07-17:17,DANGER,7,50
2024-08-04,Person_81,09:04-17:07,DANGER,4,50
2024-08-04,Person_82,09:05-16:53,DANGER,5,50
2024-08-04,Person_83,09:16-16:52,DANGER,16,100
2024-08-04,Person_84,09:18-17:02,DANGER,18,100
2024-08-04,Person_85,09:04-17:05,DANGER,4,50
2024-08-04,Person_87,09:04-16:50,DANGER,4,50
2024-08-04,Person_88,09:13-16:59,DANGER,13,50
2024-08-04,Person_89,09:17-16:42,DANGER,17,100
2024-08-04,Person_90,09:09-17:03,DANGER,9,50
2024-08-04,Person_91,09:03-17:04,DANGER,3,50
2024-08-04,Person_92,09:20-17:25,DANGER,20,100
2024-08-04,Person_94,09:15-16:44,DANGER,15,50
2024-08-04,Person_96,09:08-17:11,DANGER,8,50
2024-08-04,Person_99,09:04-17:04,DANGER,4,50
2024-08-05,Person_3,09:24-16:53,DANGER,24,100
2024-08-05,Person_4,09:06-17:06,DANGER,6,50
2024-08-05,Person_6,09:11-17:17,DANGER,11,50
2024-08-05,Person_8,09:24-16:59,DANGER,24,100
2024-08-05,Person_11,09:03-17:12,DANGER,3,50
2024-08-05,Person_12,09:12-17:29,DANGER,12,50
2024-08-05,Person_13,09:19-16:42,DANGER,19,100
2024-08-05,Person_17,09:15-17:00,DANGER,15,50
2024-08-05,Person_22,09:13-17:06,DANGER,13,50
2024-08-05,Person_25,09:14-16:55,DANGER,14,50
2024-08-05,Person_26,09:17-16:48,DANGER,17,100
2024-08-05,Person_29,09:04-17:33,DANGER,4,50
2024-08-05,Person_30,09:15-17:12,DANGER,15,50
2024-08-05,Person_34,09:01-17:03,DANGER,1,50
2024-08-05,Person_35,09:14-17:01,DANGER,14,50
2024-08-05,Person_38,09:21-16:50,DANGER,21,100
2024-08-05,Person_39,09:10-16:56,DANGER,10,50
2024-08-05,Person_44,09:16-16:50,DANGER,16,100
2024-08-05,Person_46,09:01-16:59,DANGER,1,50
2024-08-05,Person_47,09:04-16:58,DANGER,4,50
2024-08-05,Person_48,09:08-17:17,DANGER,8,50
2024-08-05,Person_52,09:07-16:57,DANGER,7,50
2024-08-05,Person_53,09:12-17:01,DANGER,12,50
2024-08-05,Person_56,09:35-16:39,DANGER,35,200
2024-08-05,Person_57,09:14-16:46,DANGER,14,50
2024-08-05,Person_60,09:12-17:17,DANGER,12,50
2024-08-05,Person_61,09:10-17:11,DANGER,10,50
2024-08-05,Person_64,09:27-16:54,DANGER,27,100
2024-08-05,Person_65,09:03-16:59,DANGER,3,50
2024-08-05,Person_66,09:11-17:04,DANGER,11,50
2024-08-05,Person_67,09:09-17:27,DANGER,9,50
2024-08-05,Person_68,09:10-17:03,DANGER,10,50
2024-08-05,Person_70,09:12-16:49,DANGER,12,50
2024-08-05,Person_74,09:03-16:54,DANGER,3,50
2024-08-05,Person_75,09:15-16:43,DANGER,15,50
2024-08-05,Person_78,09:09-17:00,DANGER,9,50
2024-08-05,Person_79,09:04-17:22,DANGER,4,50
2024-08-05,Person_81,09:04-16:40,DANGER,4,50
2024-08-05,Person_82,09:02-16:52,DANGER,2,50
2024-08-05,Person_83,09:07-16:47,DANGER,7,50
2024-08-05,Person_84,09:20-17:01,DANGER,20,100
2024-08-05,Person_86,09:04-16:57,DANGER,4,50
2024-08-05,Person_87,09:07-16:35,DANGER,7,50
2024-08-05,Person_88,09:11-16:53,DANGER,11,50
2024-08-05,Person_91,09:02-17:02,DANGER,2,50
2024-08-05,Person_92,09:06-17:06,DANGER,6,50
2024-08-05,Person_93,09:02-16:28,DANGER,2,50
2024-08-05,Person_94,09:13-16:39,DANGER,13,50
2024-08-05,Person_95,09:17-16:52,DANGER,17,100
2024-08-05,Person_96,09:01-16:52,DANGER,1,50
2024-08-05,Person_97,09:08-16:42,DANGER,8,50
2024-08-06,Person_2,09:12-16:29,DANGER,12,50
2024-08-06,Person_4,09:12-17:11,DANGER,12,50
2024-08-06,Person_7,09:02-16:52,DANGER,2,50
2024-08-06,Person_8,09:29-17:07,DANGER,29,100
2024-08-06,Person_11,09:19-17:21,DANGER,19,100
2024-08-06,Person_13,09:08-16:44,DANGER,8,50
2024-08-06,Person_17,09:07-17:13,DANGER,7,50
2024-08-06,Person_20,09:05-16:52,DANGER,5,50
2024-08-06,Person_21,09:14-16:57,DANGER,14,50
2024-08-06,Person_22,09:16-16:41,DANGER,16,100
2024-08-06,Person_23,09:12-17:04,DANGER,12,50
2024-08-06,Person_25,09:20-16:54,DANGER,20,100
2024-08-06,Person_26,09:10-16:54,DANGER,10,50
2024-08-06,Person_30,09:16-17:05,DANGER,16,100
2024-08-06,Person_35,09:17-17:05,DANGER,17,100
2024-08-06,Person_37,09:01-17:20,DANGER,1,50
2024-08-06,Person_39,09:11-16:52,DANGER,11,50
2024-08-06,Person_42,09:02-17:06,DANGER,2,50
2024-08-06,Person_43,09:16-17:25,DANGER,16,100
2024-08-06,Person_44,09:20-16:50,DANGER,20,100
2024-08-06,Person_45,09:03-17:00,DANGER,3,50
2024-08-06,Person_46,09:10-17:04,DANGER,10,50
2024-08-06,Person_47,09:21-17:04,DANGER,21,100
2024-08-06,Person_48,09:04-17:29,DANGER,4,50
2024-08-06,Person_52,09:05-16:57,DANGER,5,50
2024-08-06,Person_53,09:24-17:03,DANGER,24,100
2024-08-06,Person_57,09:12-16:53,DANGER,12,50
2024-08-06,Person_60,09:16-17:19,DANGER,16,100
2024-08-06,Person_61,09:09-17:22,DANGER,9,50
2024-08-06,Person_65,09:09-16:58,DANGER,9,50
2024-08-06,Person_66,09:16-16:55,DANGER,16,100
2024-08-06,Person_68,09:01-16:55,DANGER,1,50
2024-08-06,Person_69,09:07-16:39,DANGER,7,50
2024-08-06,Person_70,09:04-17:01,DANGER,4,50
2024-08-06,Person_72,09:04-17:05,DANGER,4,50
2024-08-06,Person_73,09:07-17:10,DANGER,7,50
2024-08-06,Person_74,09:16-17:12,DANGER,16,100
2024-08-06,Person_75,09:16-16:49,DANGER,16,100
2024-08-06,Person_78,09:01-17:04,DANGER,1,50
2024-08-06,Person_79,09:14-17:08,DANGER,14,50
2024-08-06,Person_81,09:28-16:30,DANGER,28,100
2024-08-06,Person_83,09:08-17:02,DANGER,8,50
2024-08-06,Person_84,09:17-17:22,DANGER,17,100
2024-08-06,Person_86,09:12-17:19,DANGER,12,50
2024-08-06,Person_88,09:16-16:48,DANGER,16,100
2024-08-06,Person_90,09:05-16:54,DANGER,5,50
2024-08-06,Person_91,09:05-17:08,DANGER,5,50
2024-08-06,Person_92,09:03-17:09,DANGER,3,50
2024-08-06,Person_93,09:03-16:53,DANGER,3,50
2024-08-06,Person_96,09:04-16:58,DANGER,4,50
2024-08-06,Person_97,09:14-17:10,DANGER,14,50
2024-08-07,Person_3,09:03-16:42,DANGER,3,50
2024-08-07,Person_4,09:17-17:01,DANGER,17,100
2024-08-07,Person_7,09:03-16:48,DANGER,3,50
2024-08-07,Person_8,09:17-16:44,DANGER,17,100
2024-08-07,Person_11,09:03-17:06,DANGER,3,50
2024-08-07,Person_12,09:32-17:09,DANGER,32,200
2024-08-07,Person_13,09:14-16:50,DANGER,14,50
2024-08-07,Person_19,09:02-16:55,DANGER,2,50
2024-08-07,Person_20,09:02-16:53,DANGER,2,50
2024-08-07,Person_22,09:19-17:11,DANGER,19,100
2024-08-07,Person_24,09:16-17:13,DANGER,16,100
2024-08-07,Person_25,09:04-16:37,DANGER,4,50
2024-08-07,Person_26,09:11-16:48,DANGER,11,50
2024-08-07,Person_29,09:01-17:16,DANGER,1,50
2024-08-07,Person_35,09:16-17:26,DANGER,16,100
2024-08-07,Person_39,09:06-16:54,DANGER,6,50
2024-08-07,Person_43,09:18-17:08,DANGER,18,100
2024-08-07,Person_44,09:15-16:30,DANGER,15,50
2024-08-07,Person_48,09:07-17:21,DANGER,7,50
2024-08-07,Person_50,09:07-16:44,DANGER,7,50
2024-08-07,Person_51,09:16-16:51,DANGER,16,100
2024-08-07,Person_52,09:10-16:56,DANGER,10,50
2024-08-07,Person_53,09:22-16:59,DANGER,22,100
2024-08-07,Person_57,09:18-16:58,DANGER,18,100
2024-08-07,Person_60,09:12-17:08,DANGER,12,50
2024-08-07,Person_61,09:08-17:21,DANGER,8,50
2024-08-07,Person_63,09:06-16:49,DANGER,6,50
2024-08-07,Person_64,09:06-16:57,DANGER,6,50
2024-08-07,Person_65,09:02-16:58,DANGER,2,50
2024-08-07,Person_66,09:10-17:02,DANGER,10,50
2024-08-07,Person_68,09:13-17:36,DANGER,13,50
2024-08-07,Person_69,09:08-16:42,DANGER,8,50
2024-08-07,Person_70,09:06-17:10,DANGER,6,50
2024-08-07,Person_74,09:07-17:18,DANGER,7,50
2024-08-07,Person_75,09:17-16:54,DANGER,17,100
2024-08-07,Person_77,09:03-16:57,DANGER,3,50
2024-08-07,Person_78,09:02-17:02,DANGER,2,50
2024-08-07,Person_79,09:22-17:12,DANGER,22,100
2024-08-07,Person_83,09:07-16:49,DANGER,7,50
2024-08-07,Person_84,09:15-16:36,DANGER,15,50
2024-08-07,Person_87,09:04-16:52,DANGER,4,50
2024-08-07,Person_88,09:12-16:48,DANGER,12,50
2024-08-07,Person_90,09:31-16:43,DANGER,31,200
2024-08-07,Person_91,09:01-17:08,DANGER,1,50
2024-08-07,Person_92,09:02-16:59,DANGER,2,50
2024-08-07,Person_96,09:05-16:52,DANGER,5,50
2024-08-08,Person_7,09:05-16:44,DANGER,5,50
2024-08-08,Person_8,09:10-17:06,DANGER,10,50
2024-08-08,Person_12,09:33-17:31,DANGER,33,200
2024-08-08,Person_13,09:17-16:49,DANGER,17,100
2024-08-08,Person_15,09:05-17:05,DANGER,5,50
2024-08-08,Person_17,09:23-17:12,DANGER,23,100
2024-08-08,Person_20,09:10-16:55,DANGER,10,50
2024-08-08,Person_21,09:02-17:07,DANGER,2,50
2024-08-08,Person_22,09:14-16:54,DANGER,14,50
2024-08-08,Person_25,09:01-16:13,DANGER,1,50
2024-08-08,Person_26,09:10-16:49,DANGER,10,50
2024-08-08,Person_29,09:28-17:12,DANGER,28,100
2024-08-08,Person_30,09:05-17:04,DANGER,5,50
2024-08-08,Person_32,09:07-16:41,DANGER,7,50
2024-08-08,Person_35,09:13-17:08,DANGER,13,50
2024-08-08,Person_38,09:15-16:50,DANGER,15,50
2024-08-08,Person_39,09:16-16:53,DANGER,16,100
2024-08-08,Person_43,09:07-17:10,DANGER,7,50
2024-08-08,Person_44,09:16-16:52,DANGER,16,100
2024-08-08,Person_46,09:12-16:55,DANGER,12,50
2024-08-08,Person_47,09:11-16:49,DANGER,11,50
2024-08-08,Person_48,09:14-17:06,DANGER,14,50
2024-08-08,Person_51,09:18-17:12,DANGER,18,100
2024-08-08,Person_52,09:08-16:57,DANGER,8,50
2024-08-08,Person_53,09:11-16:55,DANGER,11,50
2024-08-08,Person_55,09:05-16:51,DANGER,5,50
2024-08-08,Person_56,09:09-16:40,DANGER,9,50
2024-08-08,Person_57,09:14-16:52,DANGER,14,50
2024-08-08,Person_61,09:06-17:23,DANGER,6,50
2024-08-08,Person_65,09:07-16:53,DANGER,7,50
2024-08-08,Person_66,09:06-17:16,DANGER,6,50
2024-08-08,Person_70,09:10-17:07,DANGER,10,50
2024-08-08,Person_73,09:12-17:13,DANGER,12,50
2024-08-08,Person_74,09:14-16:54,DANGER,14,50
2024-08-08,Person_75,09:10-16:43,DANGER,10,50
2024-08-08,Person_78,09:08-17:05,DANGER,8,50
2024-08-08,Person_79,09:20-17:07,DANGER,20,100
2024-08-08,Person_82,09:12-16:50,DANGER,12,50
2024-08-08,Person_83,09:05-17:13,DANGER,5,50
2024-08-08,Person_84,09:12-16:52,DANGER,12,50
2024-08-08,Person_85,09:08-17:02,DANGER,8,50
2024-08-08,Person_87,09:16-17:05,DANGER,16,100
2024-08-08,Person_88,09:14-16:45,DANGER,14,50
2024-08-08,Person_90,09:15-16:59,DANGER,15,50
2024-08-08,Person_92,09:15-17:07,DANGER,15,50
2024-08-08,Person_94,09:01-16:40,DANGER,1,50
2024-08-08,Person_95,09:11-17:00,DANGER,11,50
2024-08-08,Person_96,09:03-17:12,DANGER,3,50
2024-08-08,Person_97,09:08-17:21,DANGER,8,50
2024-08-09,Person_4,09:19-17:12,DANGER,19,100
2024-08-09,Person_7,09:12-16:40,DANGER,12,50
2024-08-09,Person_8,09:37-16:52,DANGER,37,200
2024-08-09,Person_12,09:05-17:14,DANGER,5,50
2024-08-09,Person_13,09:13-16:52,DANGER,13,50
2024-08-09,Person_15,09:15-16:58,DANGER,15,50
2024-08-09,Person_16,09:01-17:05,DANGER,1,50
2024-08-09,Person_17,09:32-17:21,DANGER,32,200
2024-08-09,Person_20,09:10-16:59,DANGER,10,50
2024-08-09,Person_21,09:24-16:51,DANGER,24,100
2024-08-09,Person_22,09:22-17:13,DANGER,22,100
2024-08-09,Person_25,09:01-16:32,DANGER,1,50
2024-08-09,Person_26,09:10-16:50,DANGER,10,50
2024-08-09,Person_28,09:10-17:25,DANGER,10,50
2024-08-09,Person_29,09:05-16:46,DANGER,5,50
2024-08-09,Person_34,09:07-17:06,DANGER,7,50
2024-08-09,Person_35,09:10-17:11,DANGER,10,50
2024-08-09,Person_38,09:20-16:45,DANGER,20,100
2024-08-09,Person_39,09:13-16:50,DANGER,13,50
2024-08-09,Person_44,09:11-16:47,DANGER,11,50
2024-08-09,Person_47,09:14-17:11,DANGER,14,50
2024-08-09,Person_48,09:10-17:28,DANGER,10,50
2024-08-09,Person_51,09:23-17:02,DANGER,23,100
2024-08-09,Person_52,09:09-16:57,DANGER,9,50
2024-08-09,Person_53,09:19-17:01,DANGER,19,100
2024-08-09,Person_56,09:16-16:38,DANGER,16,100
2024-08-09,Person_57,09:09-16:55,DANGER,9,50
2024-08-09,Person_58,09:04-16:58,DANGER,4,50
2024-08-09,Person_61,09:03-17:04,DANGER,3,50
2024-08-09,Person_65,09:06-17:02,DANGER,6,50
2024-08-09,Person_66,09:12-17:07,DANGER,12,50
2024-08-09,Person_69,09:02-16:45,DANGER,2,50
2024-08-09,Person_70,09:13-16:59,DANGER,13,50
2024-08-09,Person_74,09:02-17:35,DANGER,2,50
2024-08-09,Person_75,09:09-16:53,DANGER,9,50
2024-08-09,Person_78,09:07-17:04,DANGER,7,50
2024-08-09,Person_79,09:17-17:05,DANGER,17,100
2024-08-09,Person_82,09:16-16:55,DANGER,16,100
2024-08-09,Person_83,09:08-16:56,DANGER,8,50
2024-08-09,Person_84,09:12-17:13,DANGER,12,50
2024-08-09,Person_86,09:06-17:29,DANGER,6,50
2024-08-09,Person_87,09:04-16:20,DANGER,4,50
2024-08-09,Person_88,09:16-16:52,DANGER,16,100
2024-08-09,Person_92,09:17-17:06,DANGER,17,100
2024-08-09,Person_94,09:04-16:26,DANGER,4,50
2024-08-09,Person_95,09:24-16:48,DANGER,24,100
2024-08-09,Person_96,09:02-16:49,DANGER,2,50
2024-08-09,Person_97,09:16-17:13,DANGER,16,100
2024-08-09,Person_99,09:15-17:12,DANGER,15,50
2024-08-10,Person_8,09:07-17:01,DANGER,7,50
2024-08-10,Person_13,09:09-16:54,DANGER,9,50
2024-08-10,Person_17,09:05-17:04,DANGER,5,50
2024-08-10,Person_20,09:10-16:51,DANGER,10,50
2024-08-10,Person_21,09:09-17:09,DANGER,9,50
2024-08-10,Person_22,09:09-17:13,DANGER,9,50
2024-08-10,Person_25,09:21-16:01,DANGER,21,100
2024-08-10,Person_26,09:11-16:45,DANGER,11,50
2024-08-10,Person_29,09:14-17:16,DANGER,14,50
2024-08-10,Person_30,09:35-17:11,DANGER,35,200
2024-08-10,Person_32,09:05-16:41,DANGER,5,50
2024-08-10,Person_33,09:02-16:53,DANGER,2,50
2024-08-10,Person_34,09:01-16:54,DANGER,1,50
2024-08-10,Person_35,09:09-17:05,DANGER,9,50
2024-08-10,Person_38,09:02-17:01,DANGER,2,50
2024-08-10,Person_39,09:10-16:55,DANGER,10,50
2024-08-10,Person_43,09:18-17:15,DANGER,18,100
2024-08-10,Person_44,09:12-16:58,DANGER,12,50
2024-08-10,Person_46,09:01-16:51,DANGER,1,50
2024-08-10,Person_47,09:13-17:11,DANGER,13,50
2024-08-10,Person_48,09:12-17:02,DANGER,12,50
2024-08-10,Person_50,09:01-16:41,DANGER,1,50
2024-08-10,Person_52,09:09-16:54,DANGER,9,50
2024-08-10,Person_53,09:21-17:08,DANGER,21,100
2024-08-10,Person_56,09:23-16:55,DANGER,23,100
2024-08-10,Person_57,09:09-16:36,DANGER,9,50
2024-08-10,Person_60,09:09-17:07,DANGER,9,50
2024-08-10,Person_61,09:13-17:11,DANGER,13,50
2024-08-10,Person_63,09:08-16:57,DANGER,8,50
2024-08-10,Person_65,09:06-16:56,DANGER,6,50
2024-08-10,Person_66,09:19-17:08,DANGER,19,100
2024-08-10,Person_68,09:01-17:15,DANGER,1,50
2024-08-10,Person_69,09:07-16:58,DANGER,7,50
2024-08-10,Person_70,09:10-17:10,DANGER,10,50
2024-08-10,Person_74,09:04-17:20,DANGER,4,50
2024-08-10,Person_75,09:14-16:50,DANGER,14,50
2024-08-10,Person_78,09:05-17:07,DANGER,5,50
2024-08-10,Person_79,09:11-17:08,DANGER,11,50
2024-08-10,Person_82,09:07-16:54,DANGER,7,50
2024-08-10,Person_83,09:14-16:48,DANGER,14,50
2024-08-10,Person_84,09:29-17:04,DANGER,29,100
2024-08-10,Person_87,09:07-17:02,DANGER,7,50
2024-08-10,Person_88,09:05-16:47,DANGER,5,50
2024-08-10,Person_90,09:12-17:00,DANGER,12,50
2024-08-10,Person_92,09:04-17:06,DANGER,4,50
2024-08-10,Person_94,09:03-16:44,DANGER,3,50
2024-08-10,Person_96,09:02-17:01,DANGER,2,50
2024-08-10,Person_97,09:29-17:25,DANGER,29,100
2024-08-11,Person_3,09:06-17:00,DANGER,6,50
2024-08-11,Person_4,09:09-17:06,DANGER,9,50
2024-08-11,Person_5,09:07-17:19,DANGER,7,50
2024-08-11,Person_6,09:05-16:59,DANGER,5,50
2024-08-11,Person_7,09:17-16:43,DANGER,17,100
2024-08-11,Person_8,09:10-16:51,DANGER,10,50
2024-08-11,Person_12,09:10-17:17,DANGER,10,50
2024-08-11,Person_13,09:12-16:49,DANGER,12,50
2024-08-11,Person_16,09:23-17:10,DANGER,23,100
2024-08-11,Person_17,09:06-17:03,DANGER,6,50
2024-08-11,Person_20,09:09-16:57,DANGER,9,50
2024-08-11,Person_21,09:13-16:56,DANGER,13,50
2024-08-11,Person_22,09:13-17:19,DANGER,13,50
2024-08-11,Person_26,09:10-16:52,DANGER,10,50
2024-08-11,Person_33,09:20-16:55,DANGER,20,100
2024-08-11,Person_34,09:09-16:53,DANGER,9,50
2024-08-11,Person_35,09:14-17:13,DANGER,14,50
2024-08-11,Person_37,09:06-17:26,DANGER,6,50
2024-08-11,Person_38,09:01-16:53,DANGER,1,50
2024-08-11,Person_39,09:12-16:54,DANGER,12,50
2024-08-11,Person_44,09:16-17:09,DANGER,16,100
2024-08-11,Person_47,09:04-16:59,DANGER,4,50
2024-08-11,Person_48,09:11-17:13,DANGER,11,50
2024-08-11,Person_50,09:14-16:40,DANGER,14,50
2024-08-11,Person_51,09:01-16:51,DANGER,1,50
2024-08-11,Person_52,09:11-16:56,DANGER,11,50
2024-08-11,Person_53,09:11-17:10,DANGER,11,50
2024-08-11,Person_57,09:12-16:45,DANGER,12,50
2024-08-11,Person_59,09:04-17:03,DANGER,4,50
2024-08-11,Person_60,09:01-17:17,DANGER,1,50
2024-08-11,Person_61,09:14-17:09,DANGER,14,50
2024-08-11,Person_63,09:05-16:41,DANGER,5,50
2024-08-11,Person_64,09:11-16:31,DANGER,11,50
2024-08-11,Person_65,09:08-17:01,DANGER,8,50
2024-08-11,Person_66,09:18-16:56,DANGER,18,100
2024-08-11,Person_69,09:14-16:50,DANGER,14,50
2024-08-11,Person_70,09:17-16:57,DANGER,17,100
2024-08-11,Person_73,09:15-17:06,DANGER,15,50
2024-08-11,Person_74,09:06-17:06,DANGER,6,50
2024-08-11,Person_75,09:07-16:51,DANGER,7,50
2024-08-11,Person_78,09:09-17:02,DANGER,9,50
2024-08-11,Person_79,09:14-17:15,DANGER,14,50
2024-08-11,Person_83,09:03-17:11,DANGER,3,50
2024-08-11,Person_84,09:22-16:58,DANGER,22,100
2024-08-11,Person_87,09:06-16:40,DANGER,6,50
2024-08-11,Person_88,09:05-16:49,DANGER,5,50
2024-08-11,Person_91,09:05-17:09,DANGER,5,50
2024-08-11,Person_92,09:20-17:03,DANGER,20,100
2024-08-11,Person_96,09:06-16:56,DANGER,6,50
2024-08-11,Person_97,09:10-17:03,DANGER,10,50
2024-08-12,Person_2,09:08-16:53,DANGER,8,50
2024-08-12,Person_3,09:22-17:25,DANGER,22,100
2024-08-12,Person_4,09:30-17:09,DANGER,30,100
2024-08-12,Person_6,09:03-17:34,DANGER,3,50
2024-08-12,Person_7,09:03-16:53,DANGER,3,50
2024-08-12,Person_8,09:15-16:56,DANGER,15,50
2024-08-12,Person_12,09:28-17:11,DANGER,28,100
2024-08-12,Person_13,09:19-16:49,DANGER,19,100
2024-08-12,Person_14,09:03-16:48,DANGER,3,50
2024-08-12,Person_15,09:08-17:11,DANGER,8,50
2024-08-12,Person_21,09:20-17:10,DANGER,20,100
2024-08-12,Person_22,09:12-17:10,DANGER,12,50
2024-08-12,Person_25,09:05-16:52,DANGER,5,50
2024-08-12,Person_26,09:15-16:48,DANGER,15,50
